back_test_date,cal_beta_date,hold_period,Hedge_return,Stock_retrun,Future_retrun
30,55,25,37275.09151661407,44000.00000000013,-6724.908483386064
30,60,5,11443.049951885318,10000.000000000142,1443.0499518851764
30,60,10,30595.984735464932,5999.999999999872,24595.98473546506
30,60,15,-15351.677555186925,-41999.99999999982,26648.322444812893
30,60,20,12681.895399449839,8000.000000000185,4681.895399449654
30,60,25,37265.76689120264,44000.00000000013,-6734.233108797489
30,65,5,11457.243565782606,10000.000000000142,1457.243565782465
30,65,10,30837.906999003168,5999.999999999872,24837.906999003295
30,65,15,-15089.56881855032,-41999.99999999982,26910.431181449498
30,65,20,12727.945791205486,8000.000000000185,4727.945791205302
30,65,25,37199.53002634863,44000.00000000013,-6800.469973651504
30,70,5,11641.253253002957,10000.000000000142,1641.2532530028138
30,70,10,33974.24989006999,5999.999999999872,27974.249890070118
30,70,15,-11691.523261214552,-41999.99999999982,30308.476738785266
30,70,20,13324.954998631503,8000.000000000185,5324.954998631319
30,70,25,36340.818152653665,44000.00000000013,-7659.181847346465
30,75,5,11627.678411345432,10000.000000000142,1627.6784113452911
30,75,10,33742.874255596216,5999.999999999872,27742.874255596344
30,75,15,-11942.205337156807,-41999.99999999982,30057.79466284301
30,75,20,13280.91217903154,8000.000000000185,5280.912179031357
30,75,25,36404.167413722105,44000.00000000013,-7595.832586278026
30,80,5,11569.301537414693,10000.000000000142,1569.3015374145516
30,80,10,32747.872871043386,5999.999999999872,26747.872871043513
30,80,15,-13020.231609077797,-41999.99999999982,28979.76839092202
30,80,20,13091.51165472292,8000.000000000185,5091.511654722736
30,80,25,36676.59282539889,44000.00000000013,-7323.407174601241
30,85,5,11448.974885232597,10000.000000000142,1448.9748852324562
30,85,10,30696.97193273968,5999.999999999872,24696.97193273981
30,85,15,-15242.263786040487,-41999.99999999982,26757.73621395933
30,85,20,12701.118516532126,8000.000000000185,4701.11851653194
30,85,25,37238.11720224867,44000.00000000013,-6761.882797751463
30,90,5,11342.848432251638,10000.000000000142,1342.8484322514967
30,90,10,28888.105500819773,5999.999999999872,22888.1055008199
30,90,15,-17202.06561775554,-41999.99999999982,24797.93438224428
30,90,20,12356.797135749457,8000.000000000185,4356.797135749273
30,90,25,37733.37398282648,44000.00000000013,-6266.626017173651
30,95,5,11421.995872429805,10000.000000000142,1421.9958724296635
30,95,10,30237.129647856524,5999.999999999872,24237.12964785665
30,95,15,-15740.476222465393,-41999.99999999982,26259.523777534425
30,95,20,12613.586608327509,8000.000000000185,4613.586608327324
30,95,25,37364.01926199504,44000.00000000013,-6635.980738005095
30,100,5,11555.743057318155,10000.000000000142,1555.743057318014
30,100,10,32516.776110286854,5999.999999999872,26516.77611028698
30,100,15,-13270.611541527189,-41999.99999999982,28729.38845847263
30,100,20,13047.521919298599,8000.000000000185,5047.521919298414
30,100,25,36739.86573251607,44000.00000000013,-7260.134267484066
30,105,5,11465.42964166153,10000.000000000142,1465.4296416613893
30,105,10,30977.434114539494,5999.999999999872,24977.43411453962
30,105,15,-14938.39928398619,-41999.99999999982,27061.60071601363
30,105,20,12754.505059612664,8000.000000000185,4754.505059612478
30,105,25,37161.32833891365,44000.00000000013,-6838.671661086483
30,110,5,11472.848479817012,10000.000000000142,1472.8484798168706
30,110,10,31103.884089322917,5999.999999999872,25103.884089323044
30,110,15,-14801.398072714972,-41999.99999999982,27198.601927284846
30,110,20,12778.575067850446,8000.000000000185,4778.575067850262
30,110,25,37126.70709418807,44000.00000000013,-6873.292905812063
30,115,5,11575.923025287406,10000.000000000142,1575.9230252872644
30,115,10,32860.7324532294,5999.999999999872,26860.732453229528
30,115,15,-12897.954799695039,-41999.99999999982,29102.04520030478
30,115,20,13112.994704265499,8000.000000000185,5112.994704265314
30,115,25,36645.692548659565,44000.00000000013,-7354.307451340566
30,120,5,11557.760021989045,10000.000000000142,1557.7600219889032
30,120,10,32551.15415256623,5999.999999999872,26551.154152566356
30,120,15,-13233.364927271436,-41999.99999999982,28766.635072728383
30,120,20,13054.065849119706,8000.000000000185,5054.065849119522
30,120,25,36730.45323071858,44000.00000000013,-7269.546769281549
30,125,5,11498.94365972679,10000.000000000142,1498.9436597266485
30,125,10,31548.66193356291,5999.999999999872,25548.66193356304
30,125,15,-14319.507083714401,-41999.99999999982,27680.492916285417
30,125,20,12863.239429335503,8000.000000000185,4863.239429335319
30,125,25,37004.92958794244,44000.00000000013,-6995.070412057694
30,130,5,11494.863548542415,10000.000000000142,1494.863548542273
30,130,10,31479.118705153665,5999.999999999872,25479.118705153793
30,130,15,-14394.85313691921,-41999.99999999982,27605.14686308061
30,130,20,12850.00173527064,8000.000000000185,4850.001735270455
30,130,25,37023.97010680286,44000.00000000013,-6976.029893197274
30,135,5,11437.746551587952,10000.000000000142,1437.74655158781
30,135,10,30505.591223729818,5999.999999999872,24505.591223729945
30,135,15,-15449.613680678292,-41999.99999999982,26550.386319321526
30,135,20,12664.688811818383,8000.000000000185,4664.688811818199
30,135,25,37290.516092590355,44000.00000000013,-6709.483907409779
30,140,5,11396.062816120377,10000.000000000142,1396.0628161202346
30,140,10,29795.11511031582,5999.999999999872,23795.115110315946
30,140,15,-16219.373328979513,-41999.99999999982,25780.626671020305
30,140,20,12529.448247856919,8000.000000000185,4529.448247856733
30,140,25,37485.04019143904,44000.00000000013,-6514.959808561095
30,145,5,11378.347438045696,10000.000000000142,1378.3474380455543
30,145,10,29493.166332909597,5999.999999999872,23493.166332909725
30,145,15,-16546.51731075861,-41999.99999999982,25453.48268924121
30,145,20,12471.971687881289,8000.000000000185,4471.971687881104
30,145,25,37567.71195578754,44000.00000000013,-6432.288044212587
30,150,5,11371.321740255466,10000.000000000142,1371.3217402553241
30,150,10,29373.417217240567,5999.999999999872,23373.417217240694
30,150,15,-16676.258529951527,-41999.99999999982,25323.74147004829
30,150,20,12449.17720171743,8000.000000000185,4449.177201717246
30,150,25,37600.49854547528,44000.00000000013,-6399.501454524846
30,155,5,11376.4147229429,10000.000000000142,1376.414722942758
30,155,10,29460.22427771305,5999.999999999872,23460.224277713176
30,155,15,-16582.20811632358,-41999.99999999982,25417.791883676236
30,155,20,12465.701101103328,8000.000000000185,4465.701101103143
30,155,25,37576.731292933924,44000.00000000013,-6423.268707066204
30,160,5,11377.539617920553,10000.000000000142,1377.5396179204117
30,160,10,29479.397487665497,5999.999999999872,23479.397487665625
30,160,15,-16561.435055736245,-41999.99999999982,25438.564944263573
30,160,20,12469.35076036416,8000.000000000185,4469.350760363975
30,160,25,37571.48178303821,44000.00000000013,-6428.518216961921
30,165,5,11393.927681683494,10000.000000000142,1393.927681683351
30,165,10,29758.72293002493,5999.999999999872,23758.72293002506
30,165,15,-16258.802144913963,-41999.99999999982,25741.197855085855
30,165,20,12522.520922795029,8000.000000000185,4522.520922794844
30,165,25,37495.004152144495,44000.00000000013,-6504.995847855638
30,170,5,11448.490740357143,10000.000000000142,1448.490740357001
30,170,10,30688.719952306918,5999.999999999872,24688.719952307045
30,170,15,-15251.204328073898,-41999.99999999982,26748.79567192592
30,170,20,12699.547735380647,8000.000000000185,4699.547735380463
30,170,25,37240.37654500079,44000.00000000013,-6759.623454999337
30,175,5,11484.462471162089,10000.000000000142,1484.4624711619465
30,175,10,31301.838119582324,5999.999999999872,25301.83811958245
30,175,15,-14586.926365875901,-41999.99999999982,27413.073634123917
30,175,20,12816.256017547803,8000.000000000185,4816.256017547619
30,175,25,37072.508467911044,44000.00000000013,-6927.491532089084
30,180,5,11503.639102537843,10000.000000000142,1503.6391025377022
30,180,10,31628.693147697984,5999.999999999872,25628.69314769811
30,180,15,-14232.797906470278,-41999.99999999982,27767.20209352954
30,180,20,12878.473532678032,8000.000000000185,4878.473532677848
30,180,25,36983.01752149085,44000.00000000013,-7016.982478509278
30,185,5,11496.377849805951,10000.000000000142,1496.37784980581
30,185,10,31504.929128912176,5999.999999999872,25504.929128912303
30,185,15,-14366.889040252554,-41999.99999999982,27633.110959747264
30,185,20,12854.914801592338,8000.000000000185,4854.914801592154
30,185,25,37016.90336757302,44000.00000000013,-6983.096632427114
30,190,5,11480.200915005265,10000.000000000142,1480.2009150051226
30,190,10,31229.20226242046,5999.999999999872,25229.202262420586
30,190,15,-14665.62310290525,-41999.99999999982,27334.376897094568
30,190,20,12802.429635350109,8000.000000000185,4802.429635349923
30,190,25,37092.395729976226,44000.00000000013,-6907.604270023905
30,195,5,11462.233064372016,10000.000000000142,1462.2330643718747
30,195,10,30922.95023051599,5999.999999999872,24922.95023051612
30,195,15,-14997.429411265894,-41999.99999999982,27002.570588733925
30,195,20,12744.13394218446,8000.000000000185,4744.133942184275
30,195,25,37176.24569959805,44000.00000000013,-6823.754300402083
35,5,5,-3464.493156420409,7999.999999999829,-11464.493156420238
35,5,10,8527.407198942316,17999.99999999997,-9472.592801057655
35,5,15,36486.34178942607,13999.999999999702,22486.34178942637
35,5,20,-8680.73326072457,-33999.999999999985,25319.266739275416
35,5,25,10998.116885422782,16000.000000000015,-5001.883114577233
35,5,30,31239.971851887665,51999.999999999956,-20760.02814811229
35,10,5,-56.31598951383694,7999.999999999829,-8056.315989513666
35,10,10,11343.430031830372,17999.99999999997,-6656.569968169598
35,10,15,29801.5773076171,13999.999999999702,15801.577307617397
35,10,20,-16207.672795359886,-33999.999999999985,17792.3272046401
35,10,25,12485.082213069298,16000.000000000015,-3514.917786930717
35,10,30,37411.53591088064,51999.999999999956,-14588.46408911932
35,15,5,-516.797729998807,7999.999999999829,-8516.797729998636
35,15,10,10962.954771352444,17999.99999999997,-7037.045228647527
35,15,15,30704.76157080769,13999.999999999702,16704.761570807987
35,15,20,-15190.701538381501,-33999.999999999985,18809.298461618484
35,15,25,12284.177052162726,16000.000000000015,-3715.8229478372896
35,15,30,36577.690597029476,51999.999999999956,-15422.309402970479
35,20,5,-763.8632844016556,7999.999999999829,-8763.863284401485
35,20,10,10758.815664625767,17999.99999999997,-7241.184335374205
35,20,15,31189.35346901868,13999.999999999702,17189.353469018977
35,20,20,-14645.058692364404,-33999.999999999985,19354.94130763558
35,20,25,12176.383972442562,16000.000000000015,-3823.616027557453
35,20,30,36130.301620137834,51999.999999999956,-15869.698379862122
35,25,5,-493.65913368152906,7999.999999999829,-8493.659133681358
35,25,10,10982.073148232357,17999.99999999997,-7017.926851767614
35,25,15,30659.377760270327,13999.999999999702,16659.377760270625
35,25,20,-15241.802994340895,-33999.999999999985,18758.19700565909
35,25,25,12294.272269860998,16000.000000000015,-3705.7277301390172
35,25,30,36619.59021738779,51999.999999999956,-15380.409782612165
35,30,5,-373.51094819844366,7999.999999999829,-8373.510948198273
35,30,10,11081.346166353516,17999.99999999997,-6918.6538336464555
35,30,15,30423.720315384584,13999.999999999702,16423.720315384882
35,30,20,-15507.149566141376,-33999.999999999985,18492.85043385861
35,30,25,12346.692134569834,16000.000000000015,-3653.3078654301803
35,30,30,36837.155850559866,51999.999999999956,-15162.844149440092
35,35,5,147.70559969872556,7999.999999999829,-7852.294400301103
35,35,10,11512.003854577433,17999.99999999997,-6487.996145422538
35,35,15,29401.411410628756,13999.999999999702,15401.411410629054
35,35,20,-16658.25329354361,-33999.999999999985,17341.746706456375
35,35,25,12574.095493304896,16000.000000000015,-3425.9045066951194
35,35,30,37780.98041026555,51999.999999999956,-14219.01958973441
35,40,5,314.772642587729,7999.999999999829,-7685.2273574121
35,40,10,11650.043805072593,17999.99999999997,-6349.9561949273775
35,40,15,29073.727789827164,13999.999999999702,15073.72778982746
35,40,20,-17027.219890194225,-33999.999999999985,16972.78010980576
35,40,25,12646.985747538321,16000.000000000015,-3353.014252461692
35,40,30,38083.50721765915,51999.999999999956,-13916.492782340809
35,45,5,702.974596178331,7999.999999999829,-7297.025403821498
35,45,10,11970.797542788381,17999.99999999997,-6029.20245721159
35,45,15,28312.31237506259,13999.999999999702,14312.31237506289
35,45,20,-17884.5616564252,-33999.999999999985,16115.438343574784
35,45,25,12816.355711846194,16000.000000000015,-3183.644288153821
35,45,30,38786.46751199888,51999.999999999956,-13213.53248800107
35,50,5,-252.34428768116413,7999.999999999829,-8252.344287680993
35,50,10,11181.4607043871,17999.99999999997,-6818.539295612872
35,50,15,30186.06524379085,13999.999999999702,16186.065243791149
35,50,20,-15774.745434156372,-33999.999999999985,18225.254565843614
35,50,25,12399.556353251119,16000.000000000015,-3600.4436467488954
35,50,30,37056.5657493344,51999.999999999956,-14943.434250665558
35,55,5,-263.5409546843348,7999.999999999829,-8263.540954684164
35,55,10,11172.209404237761,17999.99999999997,-6827.79059576221
35,55,15,30208.026274051896,13999.999999999702,16208.026274052192
35,55,20,-15750.01765992543,-33999.999999999985,18249.982340074555
35,55,25,12394.671320929272,16000.000000000015,-3605.3286790707425
35,55,30,37036.29070368001,51999.999999999956,-14963.709296319948
35,60,5,-377.28462125104306,7999.999999999829,-8377.284621250872
35,60,10,11078.228150781099,17999.99999999997,-6921.771849218873
35,60,15,30431.12195982752,13999.999999999702,16431.12195982782
35,60,20,-15498.81543105996,-33999.999999999985,18501.184568940025
35,60,25,12345.045705786268,16000.000000000015,-3654.9542942137473
35,60,30,36830.322442599754,51999.999999999956,-15169.677557400204
35,65,5,-1458.185407687717,7999.999999999829,-9458.185407687546
35,65,10,10185.128659285157,17999.99999999997,-7814.8713407148125
35,65,15,32551.18991160291,13999.999999999702,18551.189911603207
35,65,20,-13111.652304257743,-33999.999999999985,20888.347695742243
35,65,25,11873.455787379527,16000.000000000015,-4126.544212620488
35,65,30,34873.01561310631,51999.999999999956,-17126.98438689364
35,70,5,-1371.6458014772998,7999.999999999829,-9371.645801477129
35,70,10,10256.632426578708,17999.99999999997,-7743.367573421264
35,70,15,32381.45199671916,13999.999999999702,18381.451996719457
35,70,20,-13302.77452337882,-33999.999999999985,20697.225476621166
35,70,25,11911.212449548551,16000.000000000015,-4088.787550451463
35,70,30,35029.72246759545,51999.999999999956,-16970.277532404503
35,75,5,-1035.4343401035076,7999.999999999829,-9035.434340103337
35,75,10,10534.428769180993,17999.99999999997,-7465.571230818978
35,75,15,31722.010211476358,13999.999999999702,17722.010211476656
35,75,20,-14045.29558865221,-33999.999999999985,19954.704411347775
35,75,25,12057.899303352562,16000.000000000015,-3942.1006966474515
35,75,30,35638.53781656962,51999.999999999956,-16361.46218343034
35,80,5,-328.1266294541292,7999.999999999829,-8328.126629453958
35,80,10,11118.845178752294,17999.99999999997,-6881.154821247678
35,80,15,30334.70396819497,13999.999999999702,16334.703968195265
35,80,20,-15607.380571244648,-33999.999999999985,18392.619428755337
35,80,25,12366.493014948628,16000.000000000015,-3633.506985051387
35,80,30,36919.338265583356,51999.999999999956,-15080.661734416604
35,85,5,299.3782351898617,7999.999999999829,-7700.621764809967
35,85,10,11637.324101662773,17999.99999999997,-6362.675898337197
35,85,15,29103.922225958886,13999.999999999702,15103.922225959182
35,85,20,-16993.221430612837,-33999.999999999985,17006.77856938715
35,85,25,12640.269268635006,16000.000000000015,-3359.730731365009
35,85,30,38055.63085831706,51999.999999999956,-13944.369141682893
35,90,5,-177.57923497862976,7999.999999999829,-8177.579234978459
35,90,10,11243.235690017766,17999.99999999997,-6756.764309982206
35,90,15,30039.421819957308,13999.999999999702,16039.421819957608
35,90,20,-15939.86362004768,-33999.999999999985,18060.136379952306
35,90,25,12432.175855009367,16000.000000000015,-3567.824144990647
